"","athlete_display_name","team_short_display_name","min","fg","fg3","ft","oreb","dreb","reb","ast","stl","blk","to","pf","plus_minus","pts","starter","ejected","did_not_play","active","athlete_jersey","athlete_id","athlete_short_name","athlete_headshot_href","athlete_position_name","athlete_position_abbreviation","team_name","team_logo","team_id","team_abbreviation","team_color","game_id","season","season_type","game_date"
"8740","LaMarcus Aldridge","Nets","25","4-8","1-1","6-6","2","3","5","1","0","1","4","4","-7","15",TRUE,FALSE,FALSE,FALSE,"21","2983","L. Aldridge","https://a.espncdn.com/i/headshots/nba/players/full/2983.png","Center","C","Nets","https://a.espncdn.com/i/teamlogos/nba/500/bkn.png","17","BKN","000000",401360223,2022,2,2021-12-12
"8741","Patty Mills","Nets","35","7-17","4-10","0-0","0","3","3","5","1","0","2","2","+12","18",TRUE,FALSE,FALSE,FALSE,"8","4004","P. Mills","https://a.espncdn.com/i/headshots/nba/players/full/4004.png","Point Guard","PG","Nets","https://a.espncdn.com/i/teamlogos/nba/500/bkn.png","17","BKN","000000",401360223,2022,2,2021-12-12
"8742","DeAndre' Bembry","Nets","17","2-3","0-0","0-0","0","4","4","2","1","0","1","0","-12","4",TRUE,FALSE,FALSE,FALSE,"95","3062667","D. Bembry","https://a.espncdn.com/i/headshots/nba/players/full/3062667.png","Shooting Guard","SG","Nets","https://a.espncdn.com/i/teamlogos/nba/500/bkn.png","17","BKN","000000",401360223,2022,2,2021-12-12
"8743","Blake Griffin","Nets","9","0-1","0-1","1-2","1","1","2","1","0","1","0","0","-10","1",FALSE,FALSE,FALSE,FALSE,"2","3989","B. Griffin","https://a.espncdn.com/i/headshots/nba/players/full/3989.png","Power Forward","PF","Nets","https://a.espncdn.com/i/teamlogos/nba/500/bkn.png","17","BKN","000000",401360223,2022,2,2021-12-12
"8744","Nic Claxton","Nets","23","0-2","0-0","2-2","2","0","2","0","2","2","1","2","+19","2",FALSE,FALSE,FALSE,TRUE,"33","4278067","N. Claxton","https://a.espncdn.com/i/headshots/nba/players/full/4278067.png","Power Forward","PF","Nets","https://a.espncdn.com/i/teamlogos/nba/500/bkn.png","17","BKN","000000",401360223,2022,2,2021-12-12
"8745","Bruce Brown","Nets","23","4-7","0-0","0-0","1","4","5","1","0","0","1","3","+1","8",FALSE,FALSE,FALSE,TRUE,"1","4065670","B. Brown","https://a.espncdn.com/i/headshots/nba/players/full/4065670.png","Small Forward","SF","Nets","https://a.espncdn.com/i/teamlogos/nba/500/bkn.png","17","BKN","000000",401360223,2022,2,2021-12-12
"8746","Jevon Carter","Nets","5","0-1","0-0","0-0","0","4","4","1","1","0","2","1","-1","0",FALSE,FALSE,FALSE,TRUE,"0","3133635","J. Carter","https://a.espncdn.com/i/headshots/nba/players/full/3133635.png","Point Guard","PG","Nets","https://a.espncdn.com/i/teamlogos/nba/500/bkn.png","17","BKN","000000",401360223,2022,2,2021-12-12
"8747","Cam Thomas","Nets","29","6-11","1-4","0-0","0","4","4","3","1","0","0","2","+27","13",FALSE,FALSE,FALSE,TRUE,"24","4432174","C. Thomas","https://a.espncdn.com/i/headshots/nba/players/full/4432174.png","Shooting Guard","SG","Nets","https://a.espncdn.com/i/teamlogos/nba/500/bkn.png","17","BKN","000000",401360223,2022,2,2021-12-12
"8748","David Duke Jr.","Nets","9","0-3","0-2","0-0","0","2","2","0","1","0","0","1","-1","0",FALSE,FALSE,FALSE,TRUE,"6","4397107","D. Duke Jr.","https://a.espncdn.com/i/headshots/nba/players/full/4397107.png","Guard","G","Nets","https://a.espncdn.com/i/teamlogos/nba/500/bkn.png","17","BKN","000000",401360223,2022,2,2021-12-12
"8749","Saddiq Bey","Pistons","26","2-9","0-5","0-0","0","2","2","1","1","0","2","2","-7","4",TRUE,FALSE,FALSE,TRUE,"41","4397136","S. Bey","https://a.espncdn.com/i/headshots/nba/players/full/4397136.png","Small Forward","SF","Pistons","https://a.espncdn.com/i/teamlogos/nba/500/det.png","8","DET","FA002C",401360223,2022,2,2021-12-12
"8750","Isaiah Stewart","Pistons","40","3-9","0-0","3-4","3","7","10","1","2","1","1","4","-4","9",TRUE,FALSE,FALSE,TRUE,"28","4432810","I. Stewart","https://a.espncdn.com/i/headshots/nba/players/full/4432810.png","Center","C","Pistons","https://a.espncdn.com/i/teamlogos/nba/500/det.png","8","DET","FA002C",401360223,2022,2,2021-12-12
"8751","Cade Cunningham","Pistons","36","9-18","5-8","3-5","0","8","8","6","3","1","7","1","-16","26",TRUE,FALSE,FALSE,TRUE,"2","4432166","C. Cunningham","https://a.espncdn.com/i/headshots/nba/players/full/4432166.png","Point Guard","PG","Pistons","https://a.espncdn.com/i/teamlogos/nba/500/det.png","8","DET","FA002C",401360223,2022,2,2021-12-12
"8752","Killian Hayes","Pistons","20","2-6","1-4","1-2","0","1","1","3","1","1","0","1","-16","6",TRUE,FALSE,FALSE,FALSE,"7","4683024","K. Hayes","https://a.espncdn.com/i/headshots/nba/players/full/4683024.png","Point Guard","PG","Pistons","https://a.espncdn.com/i/teamlogos/nba/500/det.png","8","DET","FA002C",401360223,2022,2,2021-12-12
"8753","Hamidou Diallo","Pistons","20","5-8","0-0","1-2","1","2","3","1","1","0","1","3","-4","11",TRUE,FALSE,FALSE,FALSE,"6","4080610","H. Diallo","https://a.espncdn.com/i/headshots/nba/players/full/4080610.png","Shooting Guard","SG","Pistons","https://a.espncdn.com/i/teamlogos/nba/500/det.png","8","DET","FA002C",401360223,2022,2,2021-12-12
"8754","Trey Lyles","Pistons","8","0-1","0-0","0-0","0","0","0","1","0","0","1","2","-8","0",FALSE,FALSE,FALSE,FALSE,"8","3136196","T. Lyles","https://a.espncdn.com/i/headshots/nba/players/full/3136196.png","Power Forward","PF","Pistons","https://a.espncdn.com/i/teamlogos/nba/500/det.png","8","DET","FA002C",401360223,2022,2,2021-12-12
"8755","Frank Jackson","Pistons","31","8-19","6-13","3-4","0","1","1","1","0","1","2","3","-6","25",FALSE,FALSE,FALSE,TRUE,"5","4065651","F. Jackson","https://a.espncdn.com/i/headshots/nba/players/full/4065651.png","Point Guard","PG","Pistons","https://a.espncdn.com/i/teamlogos/nba/500/det.png","8","DET","FA002C",401360223,2022,2,2021-12-12
"8756","Saben Lee","Pistons","28","7-13","2-5","1-1","1","5","6","6","3","1","3","0","+8","17",FALSE,FALSE,FALSE,TRUE,"38","4278124","S. Lee","https://a.espncdn.com/i/headshots/nba/players/full/4278124.png","Point Guard","PG","Pistons","https://a.espncdn.com/i/teamlogos/nba/500/det.png","8","DET","FA002C",401360223,2022,2,2021-12-12
"8757","Rodney McGruder","Pistons","19","3-6","0-2","0-0","3","4","7","3","0","0","2","3","-6","6",FALSE,FALSE,FALSE,FALSE,"17","2488826","R. McGruder","https://a.espncdn.com/i/headshots/nba/players/full/2488826.png","Shooting Guard","SG","Pistons","https://a.espncdn.com/i/teamlogos/nba/500/det.png","8","DET","FA002C",401360223,2022,2,2021-12-12
"8758","Josh Jackson","Pistons","12","0-3","0-0","0-0","0","2","2","1","0","0","0","3","-1","0",FALSE,FALSE,FALSE,FALSE,"20","4066297","J. Jackson","https://a.espncdn.com/i/headshots/nba/players/full/4066297.png","Shooting Guard","SG","Pistons","https://a.espncdn.com/i/teamlogos/nba/500/det.png","8","DET","FA002C",401360223,2022,2,2021-12-12
"8759","Dorian Finney-Smith","Mavericks","29","3-10","2-5","0-0","2","4","6","5","3","2","1","2","+12","8",TRUE,FALSE,FALSE,FALSE,"10","2578185","D. Finney-Smith","https://a.espncdn.com/i/headshots/nba/players/full/2578185.png","Power Forward","PF","Mavericks","https://a.espncdn.com/i/teamlogos/nba/500/dal.png","6","DAL","0C479D",401360224,2022,2,2021-12-13
"8760","Reggie Bullock","Mavericks","26","2-5","1-4","1-1","1","3","4","2","0","0","0","2","+20","6",TRUE,FALSE,FALSE,FALSE,"25","2528779","R. Bullock","https://a.espncdn.com/i/headshots/nba/players/full/2528779.png","Small Forward","SF","Mavericks","https://a.espncdn.com/i/teamlogos/nba/500/dal.png","6","DAL","0C479D",401360224,2022,2,2021-12-13
"8761","Dwight Powell","Mavericks","13","1-3","0-1","2-2","1","3","4","0","0","0","0","0","+2","4",TRUE,FALSE,FALSE,FALSE,"7","2531367","D. Powell","https://a.espncdn.com/i/headshots/nba/players/full/2531367.png","Center","C","Mavericks","https://a.espncdn.com/i/teamlogos/nba/500/dal.png","6","DAL","0C479D",401360224,2022,2,2021-12-13
"8762","Kristaps Porzingis","Mavericks","30","6-17","0-3","1-1","0","7","7","3","0","1","1","3","+13","13",TRUE,FALSE,FALSE,FALSE,"6","3102531","K. Porzingis","https://a.espncdn.com/i/headshots/nba/players/full/3102531.png","Center","C","Mavericks","https://a.espncdn.com/i/teamlogos/nba/500/dal.png","6","DAL","0C479D",401360224,2022,2,2021-12-13
"8763","Jalen Brunson","Mavericks","31","6-14","1-4","5-6","1","8","9","3","0","0","2","1","+22","18",TRUE,FALSE,FALSE,FALSE,"13","3934672","J. Brunson","https://a.espncdn.com/i/headshots/nba/players/full/3934672.png","Point Guard","PG","Mavericks","https://a.espncdn.com/i/teamlogos/nba/500/dal.png","6","DAL","0C479D",401360224,2022,2,2021-12-13
"8764","Maxi Kleber","Mavericks","30","6-12","1-6","3-3","1","6","7","2","0","0","0","2","+10","16",FALSE,FALSE,FALSE,TRUE,"42","2960236","M. Kleber","https://a.espncdn.com/i/headshots/nba/players/full/2960236.png","Power Forward","PF","Mavericks","https://a.espncdn.com/i/teamlogos/nba/500/dal.png","6","DAL","0C479D",401360224,2022,2,2021-12-13
"8765","Tim Hardaway Jr.","Mavericks","23","2-9","2-6","0-0","1","4","5","3","0","0","0","2","+4","6",FALSE,FALSE,FALSE,FALSE,"11","2528210","T. Hardaway Jr.","https://a.espncdn.com/i/headshots/nba/players/full/2528210.png","Small Forward","SF","Mavericks","https://a.espncdn.com/i/teamlogos/nba/500/dal.png","6","DAL","0C479D",401360224,2022,2,2021-12-13
"8766","Moses Brown","Mavericks","20","5-6","0-0","5-8","2","4","6","0","1","2","2","2","+9","15",FALSE,FALSE,FALSE,TRUE,"9","4397126","M. Brown","https://a.espncdn.com/i/headshots/nba/players/full/4397126.png","Center","C","Mavericks","https://a.espncdn.com/i/teamlogos/nba/500/dal.png","6","DAL","0C479D",401360224,2022,2,2021-12-13
"8767","Trey Burke","Mavericks","17","3-8","1-2","0-0","0","1","1","5","0","0","0","2","-3","7",FALSE,FALSE,FALSE,TRUE,"3","2579260","T. Burke","https://a.espncdn.com/i/headshots/nba/players/full/2579260.png","Point Guard","PG","Mavericks","https://a.espncdn.com/i/teamlogos/nba/500/dal.png","6","DAL","0C479D",401360224,2022,2,2021-12-13
"8768","Frank Ntilikina","Mavericks","2","1-1","0-0","0-0","0","0","0","0","0","0","0","0","0","2",FALSE,FALSE,FALSE,TRUE,"21","4230547","F. Ntilikina","https://a.espncdn.com/i/headshots/nba/players/full/4230547.png","Point Guard","PG","Mavericks","https://a.espncdn.com/i/teamlogos/nba/500/dal.png","6","DAL","0C479D",401360224,2022,2,2021-12-13
"8769","Josh Green","Mavericks","18","3-5","1-2","1-2","1","4","5","2","1","0","0","2","+6","8",FALSE,FALSE,FALSE,TRUE,"8","4432811","J. Green","https://a.espncdn.com/i/headshots/nba/players/full/4432811.png","Shooting Guard","SG","Mavericks","https://a.espncdn.com/i/teamlogos/nba/500/dal.png","6","DAL","0C479D",401360224,2022,2,2021-12-13
"8770","Darius Bazley","Thunder","30","3-8","3-6","1-2","0","6","6","2","0","3","2","3","-15","10",TRUE,FALSE,FALSE,FALSE,"7","4423545","D. Bazley","https://a.espncdn.com/i/headshots/nba/players/full/4423545.png","Power Forward","PF","Thunder","https://a.espncdn.com/i/teamlogos/nba/500/okc.png","25","OKC","C67C03",401360224,2022,2,2021-12-13
"8771","Jeremiah Robinson-Earl","Thunder","16","4-9","3-6","0-0","0","1","1","0","0","0","0","2","-20","11",TRUE,FALSE,FALSE,TRUE,"50","4432813","J. Robinson-Earl","https://a.espncdn.com/i/headshots/nba/players/full/4432813.png","Power Forward","PF","Thunder","https://a.espncdn.com/i/teamlogos/nba/500/okc.png","25","OKC","C67C03",401360224,2022,2,2021-12-13
"8772","Luguentz Dort","Thunder","16","3-8","2-5","2-2","1","1","2","0","0","0","1","2","-10","10",TRUE,FALSE,FALSE,FALSE,"5","4397020","L. Dort","https://a.espncdn.com/i/headshots/nba/players/full/4397020.png","Small Forward","SF","Thunder","https://a.espncdn.com/i/teamlogos/nba/500/okc.png","25","OKC","C67C03",401360224,2022,2,2021-12-13
"8773","Shai Gilgeous-Alexander","Thunder","33","6-15","1-5","5-6","1","3","4","5","0","2","1","2","-8","18",TRUE,FALSE,FALSE,FALSE,"2","4278073","S. Gilgeous-Alexander","https://a.espncdn.com/i/headshots/nba/players/full/4278073.png","Point Guard","PG","Thunder","https://a.espncdn.com/i/teamlogos/nba/500/okc.png","25","OKC","C67C03",401360224,2022,2,2021-12-13
"8774","Josh Giddey","Thunder","30","3-14","0-4","0-0","1","6","7","4","1","1","4","3","-24","6",TRUE,FALSE,FALSE,TRUE,"3","4871145","J. Giddey","https://a.espncdn.com/i/headshots/nba/players/full/4871145.png","Shooting Guard","SG","Thunder","https://a.espncdn.com/i/teamlogos/nba/500/okc.png","25","OKC","C67C03",401360224,2022,2,2021-12-13
"8775","Kenrich Williams","Thunder","23","1-4","0-0","0-0","0","1","1","2","0","0","0","4","-10","2",FALSE,FALSE,FALSE,FALSE,"34","3133626","K. Williams","https://a.espncdn.com/i/headshots/nba/players/full/3133626.png","Small Forward","SF","Thunder","https://a.espncdn.com/i/teamlogos/nba/500/okc.png","25","OKC","C67C03",401360224,2022,2,2021-12-13
"8776","Derrick Favors","Thunder","17","3-3","0-0","1-2","0","5","5","0","0","0","0","2","-1","7",FALSE,FALSE,FALSE,FALSE,"15","4257","D. Favors","https://a.espncdn.com/i/headshots/nba/players/full/4257.png","Center","C","Thunder","https://a.espncdn.com/i/teamlogos/nba/500/okc.png","25","OKC","C67C03",401360224,2022,2,2021-12-13
"8777","Mike Muscala","Thunder","12","3-4","2-2","0-0","0","1","1","0","0","0","0","1","-1","8",FALSE,FALSE,FALSE,FALSE,"33","2490089","M. Muscala","https://a.espncdn.com/i/headshots/nba/players/full/2490089.png","Center","C","Thunder","https://a.espncdn.com/i/teamlogos/nba/500/okc.png","25","OKC","C67C03",401360224,2022,2,2021-12-13
"8778","Aleksej Pokusevski","Thunder","23","1-5","1-4","1-2","0","9","9","3","1","1","1","1","-1","4",FALSE,FALSE,FALSE,TRUE,"17","4683018","A. Pokusevski","https://a.espncdn.com/i/headshots/nba/players/full/4683018.png","Center","C","Thunder","https://a.espncdn.com/i/teamlogos/nba/500/okc.png","25","OKC","C67C03",401360224,2022,2,2021-12-13
"8779","Tre Mann","Thunder","14","1-3","1-1","1-2","0","3","3","0","0","0","0","2","-1","4",FALSE,FALSE,FALSE,FALSE,"23","4432819","T. Mann","https://a.espncdn.com/i/headshots/nba/players/full/4432819.png","Point Guard","PG","Thunder","https://a.espncdn.com/i/teamlogos/nba/500/okc.png","25","OKC","C67C03",401360224,2022,2,2021-12-13
"8780","Theo Maledon","Thunder","13","0-2","0-1","0-0","0","0","0","2","1","0","0","2","0","0",FALSE,FALSE,FALSE,TRUE,"11","4683027","T. Maledon","https://a.espncdn.com/i/headshots/nba/players/full/4683027.png","Point Guard","PG","Thunder","https://a.espncdn.com/i/teamlogos/nba/500/okc.png","25","OKC","C67C03",401360224,2022,2,2021-12-13
"8781","Ty Jerome","Thunder","13","2-5","0-3","0-0","0","0","0","1","0","0","2","1","-4","4",FALSE,FALSE,FALSE,TRUE,"16","4065733","T. Jerome","https://a.espncdn.com/i/headshots/nba/players/full/4065733.png","Shooting Guard","SG","Thunder","https://a.espncdn.com/i/teamlogos/nba/500/okc.png","25","OKC","C67C03",401360224,2022,2,2021-12-13
"8782","Brandon Ingram","Pelicans","39","11-25","0-4","5-8","1","6","7","9","1","0","1","3","0","27",TRUE,FALSE,FALSE,TRUE,"14","3913176","B. Ingram","https://a.espncdn.com/i/headshots/nba/players/full/3913176.png","Small Forward","SF","Pelicans","https://a.espncdn.com/i/teamlogos/nba/500/no.png","3","NO","002a5c",401360225,2022,2,2021-12-13
"8783","Herbert Jones","Pelicans","24","1-4","0-1","0-0","0","1","1","1","2","2","2","0","-9","2",TRUE,FALSE,FALSE,FALSE,"5","4277813","H. Jones","https://a.espncdn.com/i/headshots/nba/players/full/4277813.png","Small Forward","SF","Pelicans","https://a.espncdn.com/i/teamlogos/nba/500/no.png","3","NO","002a5c",401360225,2022,2,2021-12-13
"8784","Jonas Valanciunas","Pelicans","32","7-15","1-3","2-3","6","6","12","4","0","1","4","3","-15","17",TRUE,FALSE,FALSE,TRUE,"17","6477","J. Valanciunas","https://a.espncdn.com/i/headshots/nba/players/full/6477.png","Center","C","Pelicans","https://a.espncdn.com/i/teamlogos/nba/500/no.png","3","NO","002a5c",401360225,2022,2,2021-12-13
"8785","Devonte' Graham","Pelicans","31","3-11","2-6","0-0","0","0","0","2","1","0","1","2","-19","8",TRUE,FALSE,FALSE,TRUE,"4","3133601","D. Graham","https://a.espncdn.com/i/headshots/nba/players/full/3133601.png","Point Guard","PG","Pelicans","https://a.espncdn.com/i/teamlogos/nba/500/no.png","3","NO","002a5c",401360225,2022,2,2021-12-13
"8786","Josh Hart","Pelicans","33","6-8","1-2","0-1","1","9","10","4","0","0","1","1","-21","13",TRUE,FALSE,FALSE,TRUE,"3","3062679","J. Hart","https://a.espncdn.com/i/headshots/nba/players/full/3062679.png","Shooting Guard","SG","Pelicans","https://a.espncdn.com/i/teamlogos/nba/500/no.png","3","NO","002a5c",401360225,2022,2,2021-12-13
"8787","Garrett Temple","Pelicans","13","1-4","1-4","0-0","0","1","1","0","0","0","1","0","-10","3",FALSE,FALSE,FALSE,FALSE,"41","4023","G. Temple","https://a.espncdn.com/i/headshots/nba/players/full/4023.png","Small Forward","SF","Pelicans","https://a.espncdn.com/i/teamlogos/nba/500/no.png","3","NO","002a5c",401360225,2022,2,2021-12-13
"8788","Willy Hernangomez","Pelicans","16","4-5","0-0","2-3","2","7","9","1","0","1","1","4","0","10",FALSE,FALSE,FALSE,FALSE,"9","2999409","W. Hernangomez","https://a.espncdn.com/i/headshots/nba/players/full/2999409.png","Center","C","Pelicans","https://a.espncdn.com/i/teamlogos/nba/500/no.png","3","NO","002a5c",401360225,2022,2,2021-12-13
"8789","Tomas Satoransky","Pelicans","17","0-3","0-1","0-0","0","0","0","3","1","0","0","0","+4","0",FALSE,FALSE,FALSE,FALSE,"31","6621","T. Satoransky","https://a.espncdn.com/i/headshots/nba/players/full/6621.png","Shooting Guard","SG","Pelicans","https://a.espncdn.com/i/teamlogos/nba/500/no.png","3","NO","002a5c",401360225,2022,2,2021-12-13
"8790","Nickeil Alexander-Walker","Pelicans","31","6-16","3-6","0-0","1","1","2","0","2","0","3","4","-7","15",FALSE,FALSE,FALSE,TRUE,"6","4278039","N. Alexander-Walker","https://a.espncdn.com/i/headshots/nba/players/full/4278039.png","Shooting Guard","SG","Pelicans","https://a.espncdn.com/i/teamlogos/nba/500/no.png","3","NO","002a5c",401360225,2022,2,2021-12-13
"8791","Trey Murphy III","Pelicans","5","1-3","0-2","0-0","0","0","0","0","1","0","0","0","+2","2",FALSE,FALSE,FALSE,FALSE,"25","4397688","T. Murphy III","https://a.espncdn.com/i/headshots/nba/players/full/4397688.png","Shooting Guard","SG","Pelicans","https://a.espncdn.com/i/teamlogos/nba/500/no.png","3","NO","002a5c",401360225,2022,2,2021-12-13
"8792","Doug McDermott","Spurs","30","6-11","1-4","0-0","0","4","4","1","0","0","1","2","+12","13",TRUE,FALSE,FALSE,FALSE,"17","2528588","D. McDermott","https://a.espncdn.com/i/headshots/nba/players/full/2528588.png","Small Forward","SF","Spurs","https://a.espncdn.com/i/teamlogos/nba/500/sa.png","24","SA","000000",401360225,2022,2,2021-12-13
"8793","Keldon Johnson","Spurs","29","5-12","3-5","4-4","1","3","4","1","1","0","1","2","+6","17",TRUE,FALSE,FALSE,FALSE,"3","4395723","K. Johnson","https://a.espncdn.com/i/headshots/nba/players/full/4395723.png","Small Forward","SF","Spurs","https://a.espncdn.com/i/teamlogos/nba/500/sa.png","24","SA","000000",401360225,2022,2,2021-12-13
"8794","Jakob Poeltl","Spurs","34","10-12","0-0","4-9","7","5","12","3","1","2","4","4","+21","24",TRUE,FALSE,FALSE,FALSE,"25","3134908","J. Poeltl","https://a.espncdn.com/i/headshots/nba/players/full/3134908.png","Center","C","Spurs","https://a.espncdn.com/i/teamlogos/nba/500/sa.png","24","SA","000000",401360225,2022,2,2021-12-13
"8795","Derrick White","Spurs","34","9-17","1-6","5-5","0","8","8","9","4","1","2","0","+25","24",TRUE,FALSE,FALSE,FALSE,"4","3078576","D. White","https://a.espncdn.com/i/headshots/nba/players/full/3078576.png","Point Guard","PG","Spurs","https://a.espncdn.com/i/teamlogos/nba/500/sa.png","24","SA","000000",401360225,2022,2,2021-12-13
"8796","Dejounte Murray","Spurs","34","5-13","0-2","0-0","1","11","12","10","3","0","1","2","+9","10",TRUE,FALSE,FALSE,FALSE,"5","3907497","D. Murray","https://a.espncdn.com/i/headshots/nba/players/full/3907497.png","Point Guard","PG","Spurs","https://a.espncdn.com/i/teamlogos/nba/500/sa.png","24","SA","000000",401360225,2022,2,2021-12-13
"8797","Drew Eubanks","Spurs","14","2-3","0-0","0-0","2","5","7","3","1","0","2","1","-6","4",FALSE,FALSE,FALSE,TRUE,"14","3914285","D. Eubanks","https://a.espncdn.com/i/headshots/nba/players/full/3914285.png","Power Forward","PF","Spurs","https://a.espncdn.com/i/teamlogos/nba/500/sa.png","24","SA","000000",401360225,2022,2,2021-12-13
"8798","Keita Bates-Diop","Spurs","1","0-0","0-0","0-0","0","0","0","0","0","0","1","0","-4","0",FALSE,FALSE,FALSE,TRUE,"31","3136779","K. Bates-Diop","https://a.espncdn.com/i/headshots/nba/players/full/3136779.png","Small Forward","SF","Spurs","https://a.espncdn.com/i/teamlogos/nba/500/sa.png","24","SA","000000",401360225,2022,2,2021-12-13
"8799","Jock Landale","Spurs","1","0-0","0-0","0-0","0","0","0","0","0","0","0","1","-4","0",FALSE,FALSE,FALSE,TRUE,"34","3146557","J. Landale","https://a.espncdn.com/i/headshots/nba/players/full/3146557.png","Center","C","Spurs","https://a.espncdn.com/i/teamlogos/nba/500/sa.png","24","SA","000000",401360225,2022,2,2021-12-13
"8800","Tre Jones","Spurs","18","3-5","1-2","0-0","1","2","3","2","0","0","0","0","+7","7",FALSE,FALSE,FALSE,TRUE,"33","4395626","T. Jones","https://a.espncdn.com/i/headshots/nba/players/full/4395626.png","Point Guard","PG","Spurs","https://a.espncdn.com/i/teamlogos/nba/500/sa.png","24","SA","000000",401360225,2022,2,2021-12-13
"8801","Lonnie Walker IV","Spurs","22","4-11","1-4","2-2","1","1","2","0","0","0","0","3","+4","11",FALSE,FALSE,FALSE,FALSE,"1","4277890","L. Walker IV","https://a.espncdn.com/i/headshots/nba/players/full/4277890.png","Shooting Guard","SG","Spurs","https://a.espncdn.com/i/teamlogos/nba/500/sa.png","24","SA","000000",401360225,2022,2,2021-12-13
"8802","Devin Vassell","Spurs","21","1-7","0-2","0-0","2","1","3","2","1","2","1","4","+5","2",FALSE,FALSE,FALSE,TRUE,"24","4395630","D. Vassell","https://a.espncdn.com/i/headshots/nba/players/full/4395630.png","Shooting Guard","SG","Spurs","https://a.espncdn.com/i/teamlogos/nba/500/sa.png","24","SA","000000",401360225,2022,2,2021-12-13
"8803","Jarred Vanderbilt","Timberwolves","31","6-8","1-1","1-3","3","5","8","0","3","1","1","1","+9","14",TRUE,FALSE,FALSE,TRUE,"8","4278077","J. Vanderbilt","https://a.espncdn.com/i/headshots/nba/players/full/4278077.png","Power Forward","PF","Timberwolves","https://a.espncdn.com/i/teamlogos/nba/500/min.png","16","MIN","0E3764",401360226,2022,2,2021-12-13
"8804","Anthony Edwards","Timberwolves","29","7-13","2-7","8-9","0","4","4","3","1","0","2","4","+5","24",TRUE,FALSE,FALSE,TRUE,"1","4594268","A. Edwards","https://a.espncdn.com/i/headshots/nba/players/full/4594268.png","Small Forward","SF","Timberwolves","https://a.espncdn.com/i/teamlogos/nba/500/min.png","16","MIN","0E3764",401360226,2022,2,2021-12-13
"8805","Karl-Anthony Towns","Timberwolves","35","7-17","0-3","9-10","5","5","10","4","0","0","5","4","+19","23",TRUE,FALSE,FALSE,TRUE,"32","3136195","K. Towns","https://a.espncdn.com/i/headshots/nba/players/full/3136195.png","Center","C","Timberwolves","https://a.espncdn.com/i/teamlogos/nba/500/min.png","16","MIN","0E3764",401360226,2022,2,2021-12-13
"8806","Patrick Beverley","Timberwolves","34","3-10","2-4","2-2","0","4","4","4","3","0","1","4","+6","10",TRUE,FALSE,FALSE,TRUE,"22","3964","P. Beverley","https://a.espncdn.com/i/headshots/nba/players/full/3964.png","Point Guard","PG","Timberwolves","https://a.espncdn.com/i/teamlogos/nba/500/min.png","16","MIN","0E3764",401360226,2022,2,2021-12-13
"8807","D'Angelo Russell","Timberwolves","35","5-12","4-8","4-6","1","4","5","5","2","0","2","2","+20","18",TRUE,FALSE,FALSE,TRUE,"0","3136776","D. Russell","https://a.espncdn.com/i/headshots/nba/players/full/3136776.png","Point Guard","PG","Timberwolves","https://a.espncdn.com/i/teamlogos/nba/500/min.png","16","MIN","0E3764",401360226,2022,2,2021-12-13
"8808","Jaden McDaniels","Timberwolves","28","4-11","2-7","0-0","0","7","7","0","0","0","1","3","-17","10",FALSE,FALSE,FALSE,FALSE,"3","4431671","J. McDaniels","https://a.espncdn.com/i/headshots/nba/players/full/4431671.png","Power Forward","PF","Timberwolves","https://a.espncdn.com/i/teamlogos/nba/500/min.png","16","MIN","0E3764",401360226,2022,2,2021-12-13
"8809","Naz Reid","Timberwolves","9","2-4","0-0","2-2","1","0","1","1","0","0","5","2","-11","6",FALSE,FALSE,FALSE,FALSE,"11","4396971","N. Reid","https://a.espncdn.com/i/headshots/nba/players/full/4396971.png","Center","C","Timberwolves","https://a.espncdn.com/i/teamlogos/nba/500/min.png","16","MIN","0E3764",401360226,2022,2,2021-12-13
"8810","Malik Beasley","Timberwolves","23","2-5","2-5","0-0","0","2","2","2","0","0","0","0","-1","6",FALSE,FALSE,FALSE,FALSE,"5","3907822","M. Beasley","https://a.espncdn.com/i/headshots/nba/players/full/3907822.png","Shooting Guard","SG","Timberwolves","https://a.espncdn.com/i/teamlogos/nba/500/min.png","16","MIN","0E3764",401360226,2022,2,2021-12-13
"8811","Jaylen Nowell","Timberwolves","11","2-4","1-1","0-0","0","1","1","3","0","1","0","1","-11","5",FALSE,FALSE,FALSE,FALSE,"4","4278541","J. Nowell","https://a.espncdn.com/i/headshots/nba/players/full/4278541.png","Shooting Guard","SG","Timberwolves","https://a.espncdn.com/i/teamlogos/nba/500/min.png","16","MIN","0E3764",401360226,2022,2,2021-12-13
"8812","Leandro Bolmaro","Timberwolves","4","0-1","0-0","0-0","0","0","0","1","0","0","0","1","+6","0",FALSE,FALSE,FALSE,FALSE,"9","4683025","L. Bolmaro","https://a.espncdn.com/i/headshots/nba/players/full/4683025.png","Shooting Guard","SG","Timberwolves","https://a.espncdn.com/i/teamlogos/nba/500/min.png","16","MIN","0E3764",401360226,2022,2,2021-12-13
"8813","Larry Nance Jr.","Trail Blazers","26","3-6","0-2","2-4","4","8","12","3","0","1","1","4","-2","8",TRUE,FALSE,FALSE,TRUE,"11","2580365","L. Nance Jr.","https://a.espncdn.com/i/headshots/nba/players/full/2580365.png","Power Forward","PF","Trail Blazers","https://a.espncdn.com/i/teamlogos/nba/500/por.png","22","POR","000000",401360226,2022,2,2021-12-13
